,Epoch,TENET Test AP,TENET Test ROC
0,0,0.7219982651287336,0.7464359861591696
1,1,0.7274836742421695,0.7501038062283736
2,2,0.7326575213702684,0.765121107266436
3,3,0.7453709316422756,0.7649134948096885
4,4,0.7330374147536043,0.7535640138408305
5,5,0.7333423077132164,0.7524913494809689
6,6,0.7567859475842471,0.7610034602076124
7,7,0.7703054162073805,0.7800346020761246
8,8,0.7686560717791693,0.7880968858131487
9,9,0.7632660125018598,0.7830795847750865
10,10,0.7597762053012344,0.7747404844290657
11,11,0.7433867456898751,0.7606228373702423
12,12,0.7567656906646074,0.7548442906574394
13,13,0.7275417204806705,0.7494809688581315
14,14,0.751634709837554,0.7640484429065743
15,15,0.7341690260223402,0.7569204152249135
16,16,0.7413556063658076,0.7543252595155711
17,17,0.744852642803082,0.7616955017301039
18,18,0.7556333637321254,0.7747404844290658
19,19,0.7442994249349153,0.7800346020761246
20,20,0.7324350257764929,0.7739446366782008
21,21,0.7227291136748992,0.76280276816609
22,22,0.726078306317588,0.760242214532872
23,23,0.7350303397982942,0.767508650519031
24,24,0.7399392041074785,0.7687889273356401
25,25,0.7337184657060718,0.7686851211072664
26,26,0.7371493055186338,0.762249134948097
27,27,0.7484900749857254,0.7671626297577855
28,28,0.7335564825219615,0.7585467128027682
29,29,0.7434628947231898,0.7622145328719724
30,30,0.7362532162201225,0.7631833910034601
31,31,0.7470514527800045,0.7733217993079585
32,32,0.7422897141868352,0.7642560553633219
33,33,0.7647199743037394,0.7753633217993081
34,34,0.7553800621063821,0.7650173010380623
35,35,0.7707304523925931,0.7787889273356401
36,36,0.7535366907509554,0.7538062283737023
37,37,0.7636470714089783,0.7740484429065744
38,38,0.7866571622324927,0.775121107266436
39,39,0.7674364712002149,0.7752249134948097
40,40,0.7776909500513993,0.7754671280276816
41,41,0.7597009678832491,0.7718685121107266
42,42,0.7563584248959814,0.7774394463667819
43,43,0.7524928238884152,0.7615570934256055
44,44,0.7551844016310381,0.7698615916955016
45,45,0.7644581085741287,0.7679584775086505
46,46,0.7730549675365532,0.7735640138408305
47,47,0.7643441420652717,0.7707612456747406
48,48,0.7746958439756715,0.7798961937716263
49,49,0.7839730967879818,0.7853979238754326
50,50,0.7925970095794713,0.787681660899654
51,51,0.7789237763222641,0.7819031141868511
52,52,0.7701991908074766,0.7749480968858131
53,53,0.7778213977081729,0.7848615916955017
54,54,0.7435192313693364,0.7568166089965397
55,55,0.7381773119842661,0.7560207612456749
56,56,0.7428244265907644,0.752560553633218
57,57,0.7427612753695642,0.7429065743944637
58,58,0.7283153236023676,0.7386851211072665
59,59,0.7166496456035958,0.7400346020761246
60,60,0.7273245033601854,0.750484429065744
61,61,0.7217696337540871,0.7477508650519031
62,62,0.7296605092816199,0.7482352941176471
63,63,0.7541729042523491,0.7652249134948097
64,64,0.7356953819340427,0.7519377162629759
65,65,0.7644925755625452,0.7703460207612456
66,66,0.7513736086247267,0.7639446366782007
67,67,0.7379137247413441,0.7626643598615919
68,68,0.7448814003587848,0.7587543252595156
69,69,0.7411684639388438,0.7472664359861593
70,70,0.7660895843749613,0.7516955017301038
71,71,0.7545425339283847,0.7485121107266435
72,72,0.7632406219244025,0.7508304498269895
73,73,0.74466324030372,0.7313494809688581
74,74,0.7501841367914519,0.7425951557093425
75,75,0.7524277400332942,0.7400692041522491
76,76,0.7534508648096901,0.7594463667820068
77,77,0.7740140894987985,0.7697923875432527
78,78,0.7551092519552438,0.752006920415225
79,79,0.7561320758919441,0.7583391003460208
80,80,0.7427233080745691,0.7406228373702423
81,81,0.7410849231579344,0.7463667820069204
82,82,0.745126928866535,0.7562975778546713
83,83,0.7496063173952567,0.7625605536332181
84,84,0.740108301272979,0.748719723183391
85,85,0.7240589819631991,0.7483044982698962
86,86,0.7337001451466394,0.7525951557093425
87,87,0.7232910417572203,0.742491349480969
88,88,0.7577972687320416,0.7638062283737025
89,89,0.7311370460099306,0.7523529411764706
90,90,0.7518442510521067,0.7677854671280276
91,91,0.7451416949532226,0.7601730103806229
92,92,0.751699925802804,0.7607958477508652
93,93,0.7399737890274924,0.7529757785467128
94,94,0.7294526589921567,0.7440138408304497
95,95,0.7461035299220646,0.7605190311418686
96,96,0.747897142105233,0.7667474048442906
97,97,0.7462974357037687,0.7690657439446367
98,98,0.7557528484576878,0.7812456747404843
99,99,0.7526031531690217,0.7690311418685122
100,100,0.7401107705482137,0.7599653979238754
101,101,0.7483126519760926,0.7668512110726643
102,102,0.7333317753010171,0.762318339100346
103,103,0.7334930793062703,0.7588581314878893
104,104,0.7310585179533928,0.7427335640138409
105,105,0.720391670476396,0.757681660899654
106,106,0.7291254006850831,0.7465743944636677
107,107,0.7113263022835237,0.7279238754325259
108,108,0.7321148108130239,0.7511072664359861
109,109,0.727344981831096,0.7451211072664359
110,110,0.7250490548587556,0.743840830449827
111,111,0.7225502950838252,0.7524221453287198
112,112,0.7413610826149677,0.7479584775086505
113,113,0.7443318286990244,0.7667474048442906
114,114,0.7563204236948832,0.7744982698961939
115,115,0.7622273264365852,0.7749480968858132
116,116,0.7409459042028191,0.7663321799307958
117,117,0.7442077914391731,0.7777854671280277
118,118,0.7162724968131091,0.7491003460207613
119,119,0.7305375549779213,0.7526989619377162
